ID,ss,full_head,noneck,
CQ500CT369_CT-C-THIN.png,0,0,0,
CQ500CT369_CT-C.png,1,1,1,
CQ500CT369_CT-PLAIN-THIN.png,1,1,1,
CQ500CT370_CT-BONE-THIN.png,0,0,0,
CQ500CT370_CT-PLAIN-THIN.png,1,1,1,
CQ500CT370_CT-Plain.png,1,1,1,
CQ500CT371_CT-Plain-3mm.png,1,1,1,
CQ500CT372_CT-55mm-Plain.png,1,1,1,
CQ500CT372_CT-Thin-Plain.png,1,1,1,
CQ500CT373_CT-55mm-Plain.png,1,1,1,
CQ500CT373_CT-Thin-Plain.png,1,1,1,
CQ500CT374_CT-Plain-3mm.png,1,1,1,
CQ500CT374_CT-Plain-THIN.png,1,1,1,
CQ500CT375_CT-55mm-Plain.png,1,1,1,
CQ500CT375_CT-Thin-Plain.png,1,1,1,
CQ500CT376_CT-2.55mm-2.png,1,1,1,
CQ500CT376_CT-2.55mm.png,1,1,1,
CQ500CT377_CT-2.55mm.png,1,1,1,
CQ500CT378_CT-0.625mm.png,1,1,1,
CQ500CT378_CT-5mm.png,1,1,1,
CQ500CT379_CT-0.625mm.png,0,0,0,
CQ500CT379_CT-5mm.png,1,1,1,
CQ500CT380_CT-55mm-Plain.png,1,1,1,
CQ500CT380_CT-Thin-Plain.png,1,1,1,
CQ500CT381_CT-BONE.png,0,0,0,
CQ500CT381_CT-PLAIN-THIN.png,0,0,0,
CQ500CT381_CT-Plain.png,0,0,0,
CQ500CT381_CT-POST-CONTRAST-2.png,1,1,1,
CQ500CT381_CT-POST-CONTRAST.png,1,1,1,
CQ500CT382_CT-2.55mm.png,1,1,1,
CQ500CT383_CT-0.625mm-2.png,1,1,1,
CQ500CT383_CT-0.625mm.png,1,1,1,
CQ500CT383_CT-5mm-2.png,1,1,1,
CQ500CT383_CT-5mm.png,1,1,1,
CQ500CT384_CT-PLAIN-THIN.png,1,1,1,
CQ500CT384_CT-Plain.png,1,1,1,
CQ500CT385_CT-PLAIN-THIN.png,0,0,0,
CQ500CT385_CT-Plain.png,1,1,1,
CQ500CT386_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT386_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT386_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT387_CT-PLAIN-THIN.png,0,0,0,
CQ500CT387_CT-Plain.png,1,1,1,
CQ500CT388_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT388_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT388_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT389_CT-C-THIN.png,1,1,1,
CQ500CT389_CT-C.png,1,1,1,
CQ500CT389_CT-PLAIN-THIN.png,1,1,1,
CQ500CT389_CT-Plain.png,1,1,1,
CQ500CT390_CT-5mm-POST-CONTRAST.png,1,1,1,
CQ500CT390_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT390_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT390_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT391_CT-HELICAL.png,1,1,1,
CQ500CT391_CT-Plain-3mm.png,1,1,1,
CQ500CT391_CT-Plain-THIN.png,1,1,1,
CQ500CT392_CT-C-THIN.png,1,1,1,
CQ500CT392_CT-C.png,1,1,1,
CQ500CT392_CT-PLAIN-THIN.png,1,1,1,
CQ500CT392_CT-Plain.png,1,1,1,
CQ500CT393_CT-Thin-Plain.png,1,1,1,
CQ500CT394_CT-55mm-Plain.png,1,1,1,
CQ500CT394_CT-Thin-Plain.png,1,1,1,
CQ500CT395_CT-55mm-Plain-2.png,1,1,1,
CQ500CT395_CT-55mm-Plain.png,1,1,1,
CQ500CT395_CT-Thin-Plain-2.png,1,1,1,
CQ500CT395_CT-Thin-Plain.png,1,1,1,
CQ500CT396_CT-0.625mm-2.png,1,1,1,
CQ500CT396_CT-0.625mm.png,0,1,1,
CQ500CT396_CT-5mm-2.png,1,1,1,
CQ500CT396_CT-5mm.png,1,1,1,
CQ500CT397_CT-BONE.png,1,0,0,
CQ500CT397_CT-PLAIN-THIN.png,0,1,0,
CQ500CT397_CT-Plain.png,1,1,1,
CQ500CT398_CT-Plain-3mm.png,1,1,1,
CQ500CT399_CT-Plain-3mm.png,1,1,1,
CQ500CT400_CT-2.55mm-2.png,1,1,1,
CQ500CT400_CT-2.55mm.png,1,1,1,
CQ500CT401_CT-0.625mm-2.png,0,1,1,
CQ500CT401_CT-0.625mm.png,1,1,1,
CQ500CT401_CT-5mm-2.png,1,1,1,
CQ500CT401_CT-5mm.png,1,1,1,
CQ500CT402_CT-0.625mm.png,1,1,1,
CQ500CT402_CT-5mm.png,1,1,1,
CQ500CT403_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT403_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT403_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT404_CT-55mm-Plain.png,1,1,1,
CQ500CT404_CT-Thin-Plain.png,1,1,1,
CQ500CT405_CT-55mm-Plain.png,1,1,1,
CQ500CT405_CT-Thin-Plain.png,1,1,1,
CQ500CT406_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT406_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT406_CT-PLAIN-THIN.png,1,1,1,
CQ500CT406_CT-Plain.png,1,1,1,
CQ500CT407_CT-BONE.png,0,1,1,
CQ500CT407_CT-PLAIN-THIN.png,1,1,1,
CQ500CT407_CT-Plain.png,1,1,1,
CQ500CT408_CT-BONE-THIN.png,0,1,1,
CQ500CT408_CT-BRAIN-PLAIN.png,1,1,1,
CQ500CT408_CT-PLAIN-THIN.png,1,1,1,
CQ500CT409_CT-Plain-3mm.png,1,1,1,
CQ500CT410_CT-55mm-Plain.png,0,1,1,
CQ500CT410_CT-Thin-Plain.png,0,1,1,
CQ500CT411_CT-0.625mm.png,1,1,1,
CQ500CT411_CT-5mm.png,1,1,1,
CQ500CT412_CT-0.625mm.png,1,1,1,
CQ500CT412_CT-5mm.png,1,1,1,
CQ500CT413_CT-Plain-3mm.png,1,1,1,
CQ500CT414_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT414_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT414_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT415_CT-2.55mm.png,1,1,1,
CQ500CT416_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT416_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT416_CT-PLAIN-THIN.png,1,1,1,
CQ500CT416_CT-Plain.png,1,1,1,
CQ500CT417_CT-BONE.png,0,1,1,
CQ500CT417_CT-PLAIN-THIN.png,1,1,1,
CQ500CT417_CT-Plain.png,1,1,1,
CQ500CT418_CT-55mm-Plain.png,1,1,1,
CQ500CT418_CT-Thin-Plain.png,1,1,1,
CQ500CT419_CT-5mm.png,1,1,1,
CQ500CT420_CT-0.625mm.png,1,1,1,
CQ500CT420_CT-5mm.png,1,1,1,
CQ500CT421_CT-55mm-Plain.png,1,1,1,
CQ500CT421_CT-Thin-Plain.png,1,1,1,
CQ500CT422_CT-PLAIN-THIN.png,1,1,1,
CQ500CT422_CT-Plain.png,1,1,1,
CQ500CT423_CT-0.625mm.png,1,1,1,
CQ500CT423_CT-5mm-2.png,1,1,1,
CQ500CT423_CT-5mm-3.png,1,1,1,
CQ500CT423_CT-5mm-4.png,1,1,1,
CQ500CT423_CT-5mm.png,1,1,1,
CQ500CT423_CT-CONTRAST-2.png,1,1,1,
CQ500CT423_CT-CONTRAST-3.png,1,1,1,
CQ500CT423_CT-CONTRAST.png,1,1,1,
CQ500CT424_CT-CECT-THIN.png,1,1,1,
CQ500CT424_CT-PLAIN-THIN.png,1,1,1,
CQ500CT425_CT-0.625mm-2.png,1,1,1,
CQ500CT425_CT-0.625mm.png,0,1,1,
CQ500CT425_CT-5mm-2.png,1,1,1,
CQ500CT425_CT-5mm.png,1,1,1,
CQ500CT426_CT-Plain-3mm.png,1,1,1,
CQ500CT427_CT-2.55mm-2.png,0,1,1,
CQ500CT427_CT-2.55mm.png,1,1,1,
CQ500CT428_CT-55mm-Plain.png,1,1,1,
CQ500CT428_CT-Thin-Plain.png,1,1,1,
CQ500CT429_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT429_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT429_CT-BONE.png,0,1,1,
CQ500CT429_CT-PLAIN-THIN.png,1,1,1,
CQ500CT429_CT-Plain.png,1,1,1,
CQ500CT430_CT-55mm-Plain-2.png,0,0,0,
CQ500CT430_CT-55mm-Plain.png,1,1,1,
CQ500CT430_CT-Thin-Plain-2.png,0,0,0,
CQ500CT430_CT-Thin-Plain.png,0,0,0,
CQ500CT431_CT-Plain-2.png,0,0,0,
CQ500CT431_CT-PLAIN-THIN-2.png,1,1,1,
CQ500CT431_CT-PLAIN-THIN.png,0,0,0,
CQ500CT431_CT-Plain.png,1,1,1,
CQ500CT432_CT-Plain-3mm.png,1,1,1,
CQ500CT433_CT-PLAIN-THIN.png,0,0,0,
CQ500CT433_CT-Plain.png,1,1,1,
CQ500CT434_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT434_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT434_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT435_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT435_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT435_CT-BONE.png,0,0,0,
CQ500CT435_CT-PLAIN-THIN.png,1,1,1,
CQ500CT435_CT-Plain.png,1,1,1,
CQ500CT436_CT-BONE.png,0,0,0,
CQ500CT436_CT-PLAIN-THIN.png,1,1,1,
CQ500CT436_CT-Plain.png,1,1,1,
CQ500CT437_CT-Plain.png,1,1,1,
CQ500CT438_CT-2.55mm.png,1,1,1,
CQ500CT439_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT439_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT439_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT440_CT-55mm-Plain.png,0,1,1,
CQ500CT440_CT-Thin-Plain.png,1,1,1,
CQ500CT441_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT441_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT441_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT442_CT-55mm-Plain.png,1,1,1,
CQ500CT442_CT-POST-CONTRAST-2.png,0,0,0,
CQ500CT442_CT-POST-CONTRAST-3.png,0,0,0,
CQ500CT442_CT-POST-CONTRAST-4.png,1,1,1,
CQ500CT442_CT-POST-CONTRAST.png,1,1,1,
CQ500CT442_CT-Thin-Plain.png,1,1,1,
CQ500CT443_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT443_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT443_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT444_CT-55mm-Plain.png,1,1,1,
CQ500CT444_CT-Thin-Plain.png,1,1,1,
CQ500CT445_CT-Plain-3mm.png,1,1,1,WEIRD
CQ500CT445_CT-Plain-THIN.png,1,1,1,
CQ500CT446_CT-BONE.png,0,0,0,
CQ500CT446_CT-PLAIN-THIN.png,1,1,1,
CQ500CT446_CT-Plain.png,1,1,1,
CQ500CT447_CT-BONE-THIN.png,0,1,1,
CQ500CT447_CT-BRAIN-PLAIN.png,1,1,1,
CQ500CT447_CT-PLAIN-THIN.png,1,1,1,
CQ500CT448_CT-PLAIN-THIN.png,1,1,1,
CQ500CT449_CT-0.625mm-2.png,1,1,1,
CQ500CT449_CT-0.625mm.png,1,1,1,
CQ500CT449_CT-5mm-2.png,1,1,1,
CQ500CT449_CT-5mm.png,1,1,1,
CQ500CT450_CT-PLAIN-THIN.png,1,1,1,
CQ500CT450_CT-Plain.png,1,1,1,
CQ500CT450_CT-POST-CONTRAST-2.png,0,0,0,
CQ500CT450_CT-POST-CONTRAST.png,1,1,1,
CQ500CT451_CT-55mm-Plain.png,1,1,1,
CQ500CT451_CT-Thin-Plain.png,1,1,1,
CQ500CT452_CT-4cc-sec-150cc-D3D-on-2.png,1,1,1,
CQ500CT452_CT-4cc-sec-150cc-D3D-on.png,1,1,1,
CQ500CT452_CT-PLAIN-THIN.png,1,1,1,
CQ500CT452_CT-Plain.png,1,1,1,
CQ500CT453_CT-PLAIN-THIN.png,1,1,1,
CQ500CT453_CT-Plain.png,1,1,1,
CQ500CT453_CT-Thin-Plain.png,1,1,1,
CQ500CT454_CT-0.625mm.png,1,1,1,
CQ500CT454_CT-5mm.png,1,1,1,
CQ500CT455_CT-BONE-THIN.png,0,1,1,
CQ500CT455_CT-PLAIN-THIN.png,0,1,1,
CQ500CT456_CT-0.625mm.png,1,1,1,
CQ500CT456_CT-1.25mm-std.png,0,0,0,
CQ500CT456_CT-5mm-2.png,1,1,1,
CQ500CT456_CT-5mm.png,0,0,0,
CQ500CT456_CT-BONE.png,0,0,0,
CQ500CT457_CT-2.55mm.png,1,1,1,
CQ500CT458_CT-55mm-Plain.png,0,1,1,
CQ500CT458_CT-Thin-Plain.png,0,1,1,
CQ500CT459_CT-PLAIN-THIN.png,1,1,1,
CQ500CT459_CT-Plain.png,1,1,1,
CQ500CT460_CT-BONE.png,0,1,1,
CQ500CT460_CT-PLAIN-THIN.png,0,1,1,
CQ500CT460_CT-Plain.png,1,1,1,
CQ500CT461_CT-55mm-Plain.png,1,1,1,
CQ500CT461_CT-Thin-Plain.png,1,1,1,
CQ500CT462_CT-55mm-Plain.png,1,1,1,
CQ500CT462_CT-Thin-Plain.png,1,1,1,
CQ500CT463_CT-55mm-Plain-2.png,1,1,1,
CQ500CT463_CT-55mm-Plain.png,1,1,1,
CQ500CT463_CT-Thin-Plain-2.png,1,1,1,
CQ500CT463_CT-Thin-Plain.png,1,1,1,
CQ500CT464_CT-PLAIN-THIN.png,0,0,0,
CQ500CT464_CT-Plain.png,1,1,1,
CQ500CT465_CT-55mm-Plain.png,1,1,1,
CQ500CT465_CT-Thin-Plain.png,1,1,1,
CQ500CT466_CT-55mm-Plain.png,1,1,1,
CQ500CT466_CT-Thin-Plain.png,0,1,1,
CQ500CT467_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT467_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT467_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT468_CT-PLAIN-THIN.png,1,0,1,
CQ500CT468_CT-Plain.png,1,1,1,
CQ500CT469_CT-0.625mm.png,1,1,1,
CQ500CT469_CT-5mm.png,1,1,1,
CQ500CT470_CT-5-MM-PRE-CONTRAST-2.png,0,0,0,
CQ500CT470_CT-5-MM-PRE-CONTRAST.png,0,0,0,
CQ500CT470_CT-5mm-POST-CONTRAST.png,1,1,1,
CQ500CT470_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT470_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT470_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT470_CT-THIN-2.png,0,0,0,
CQ500CT470_CT-THIN.png,0,0,0,
CQ500CT471_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT471_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT471_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT472_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT472_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT472_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT473_CT-Plain-3mm.png,1,1,1,
CQ500CT474_CT-PLAIN-THIN.png,1,1,1,
CQ500CT474_CT-Plain.png,1,1,1,
CQ500CT475_CT-PLAIN-THIN.png,1,1,1,
CQ500CT476_CT-BONE-THIN.png,0,1,1,
CQ500CT476_CT-BRAIN-PLAIN.png,1,1,1,
CQ500CT476_CT-PLAIN-THIN.png,1,1,1,
CQ500CT477_CT-0.625mm-DMPR-on-HiRes-VS40.png,0,0,0,
CQ500CT477_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT477_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT477_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT478_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT478_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT478_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT479_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT479_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT479_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT480_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT480_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT480_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT481_CT-PLAIN-THIN.png,0,0,0,
CQ500CT481_CT-Plain.png,1,1,1,
CQ500CT482_CT-PRE-CONTRAST-5MM-STD.png,1,1,1,
CQ500CT482_CT-PRE-CONTRAST-BONE.png,1,1,1,
CQ500CT482_CT-PRE-CONTRAST-THIN.png,1,1,1,
CQ500CT483_CT-55mm-Plain.png,0,1,1,
CQ500CT483_CT-Thin-Plain.png,0,1,1,
CQ500CT484_CT-Plain-3mm.png,1,1,1,
CQ500CT484_CT-Plain-THIN.png,1,1,1,
CQ500CT485_CT-C.png,0,0,0,
CQ500CT485_CT-PLAIN-THIN.png,1,1,1,
CQ500CT485_CT-Plain.png,1,1,1,
CQ500CT486_CT-PLAIN-THIN.png,1,1,1,
CQ500CT486_CT-Plain.png,1,1,1,
CQ500CT486_CT-POST-CONTRAST-2.png,0,0,0,
CQ500CT486_CT-POST-CONTRAST.png,1,1,1,
CQ500CT487_CT-Plain-3mm-2.png,1,1,1,
CQ500CT487_CT-Plain-3mm.png,0,1,0,
CQ500CT488_CT-0.625mm.png,1,1,1,
CQ500CT488_CT-5mm.png,1,1,1,
CQ500CT489_CT-0.625mm.png,1,1,1,
CQ500CT489_CT-5mm.png,0,1,1,
CQ500CT490_CT-PLAIN-THIN.png,0,0,0,
CQ500CT490_CT-Plain.png,1,1,1,
